claimid,incident_date,claim_type,uninhabitable,claim_amount,fraudulent,policyid,policy_date,coverage,deductible,townsize,gender,dob,edcat,job_start_date,retire,income,marital,reside,occupancy_date,primary_residence
211355983,07/14/2008,2,0,27.71,0,AJT-382400,5/12/2000,315,3000,3,0,01/22/1973,3,9/1/2006,0,21,0,2,4/9/1994,1
695264029,04/20/2008,2,1,24.92,0,EPK-772774,11/28/2003,80,2000,4,1,12/21/1977,5,05/18/2004,0,20,0,1,5/6/2003,1
919892286,04/22/2008,3,0,92.37,0,LDK-772147,1/12/1988,198,1000,2,1,05/22/1961,1,12/9/1999,0,40,0,3,02/20/1987,1
188050426,7/3/2008,5,0,57.9,0,OKI-601655,11/21/1994,1073,3000,4,1,07/22/1959,5,6/11/1997,0,165,1,2,08/19/1985,1
270815933,1/2/2008,2,1,96.82,0,EVU-612981,4/4/2001,317,1000,2,1,12/29/1948,3,3/9/1989,0,95,1,2,6/7/1996,1
696255937,06/17/2008,5,0,8.16,0,IGK-690837,8/10/2006,168,1000,1,1,3/8/1985,4,03/29/2008,0,85,0,1,10/20/2005,1
117237288,1/4/2008,1,1,129.02,0,RBR-720918,5/12/1981,871,3000,5,0,12/13/1936,3,8/12/1987,0,114,0,1,09/14/1973,1
31865799,07/13/2008,1,0,16.8,0,DRW-529372,01/23/1988,288,1000,1,0,7/12/1950,2,02/24/1978,0,135,1,4,7/11/1981,0
929448439,6/9/2008,5,0,10.63,0,ZAM-070482,09/30/1973,128,1000,1,0,06/19/1940,2,06/25/1979,1,35,1,4,10/2/1968,0
777645962,03/21/2008,3,0,49.2,0,HQM-862366,03/28/1984,103,500,1,1,09/28/1956,1,05/31/2002,0,33,0,1,04/14/1982,1
866958625,11/29/2008,3,0,33.09,0,KHJ-120417,10/10/2000,68,1000,1,0,01/27/1946,2,05/29/2005,1,10,0,1,9/10/1995,1
680928793,10/27/2008,5,0,10.77,0,LKX-623536,12/12/1982,333,1000,1,0,05/28/1945,3,11/23/2004,0,98,1,2,7/7/1980,1
793844318,7/4/2008,5,0,8.62,0,VWZ-198349,2/4/2008,203,2000,1,1,03/18/1988,2,10/14/2008,0,40,1,5,9/9/2007,1
305461983,10/1/2008,1,0,4.56,0,XKU-758973,4/3/2002,94,3000,4,0,11/26/1980,5,10/15/2008,0,38,1,4,03/18/2000,1
1058185,2/7/2008,3,0,242.02,0,ZFE-448322,03/14/1984,526,1000,1,1,07/25/1944,3,10/14/1996,0,224,0,1,05/23/1975,1
996738224,04/24/2008,5,0,6.68,0,ZYQ-653513,11/12/2002,222,3000,5,0,7/6/1975,3,06/29/2002,0,37,1,6,07/15/1997,1
174746947,11/22/2008,5,0,14.04,0,GYT-750889,05/18/1993,390,2000,1,1,4/6/1960,1,3/11/2002,0,42,1,2,03/30/1986,1
651829179,3/9/2008,1,0,5.47,0,GQA-299486,08/26/1984,103,2000,2,0,10/13/1937,1,11/9/1984,1,9,0,1,10/28/1972,1
279409892,4/5/2008,4,1,204,1,UQD-853553,12/27/2001,204,2000,1,1,06/27/1966,4,10/2/2005,0,32,0,1,08/23/1999,0
83945794,09/17/2008,3,0,116.23,0,QPI-976936,9/12/2006,248,2000,2,0,05/17/1984,1,10/10/2007,0,26,0,1,04/22/2006,1
83634227,8/11/2008,3,0,412.67,0,KDW-825725,08/30/1997,1038,1000,1,0,10/11/1968,4,11/20/2000,0,116,1,2,03/28/1990,1
956906390,11/11/2008,1,0,16.83,0,EAE-954098,02/14/2006,296,2000,3,0,11/11/1983,2,8/5/2005,0,31,1,6,12/10/2004,1
626314561,1/5/2008,1,0,6.34,0,MFG-606685,7/12/2007,98,1000,3,0,02/20/1966,2,03/21/2007,0,34,1,4,4/7/2004,1
122077023,10/30/2008,3,1,276,0,QZL-507713,05/19/1974,276,1000,1,1,12/14/1929,1,04/15/1956,1,24,0,1,05/25/1964,1
861815030,3/3/2008,1,0,16.89,0,DOK-280670,10/29/2006,582,1000,2,0,1/7/1982,5,1/10/2008,0,52,1,3,5/2/2003,1
494926406,6/8/2008,1,0,4.44,0,GNO-871306,09/21/2003,112,1000,1,0,03/25/1974,4,7/5/2006,0,38,0,2,06/23/1999,0
869315080,08/23/2008,3,0,60.16,0,TTS-576653,10/7/2004,161,3000,2,0,09/26/1966,4,09/15/2004,0,56,0,4,01/30/2000,1
138282737,06/20/2008,5,0,2.46,1,DBO-266316,01/22/1998,72,1000,3,1,4/10/1973,2,11/24/2003,0,31,0,1,1/12/1997,1
912856503,05/24/2008,3,0,267.5,0,JOM-080132,05/27/1997,664,3000,5,1,09/20/1962,2,07/30/1988,0,190,0,1,11/23/1988,1
27395291,06/23/2008,4,1,250,0,ARK-713882,11/10/2000,250,1000,5,0,12/7/1976,5,03/27/2007,0,42,0,1,04/25/2000,1
792525533,09/30/2008,1,1,26.41,0,MSI-604669,07/17/2005,152,1000,3,1,10/9/1981,2,10/10/2007,0,23,1,2,8/12/2003,1
844457054,05/28/2008,2,0,89.52,0,BHS-149188,08/24/2002,823,3000,1,1,02/14/1975,5,5/4/2008,0,100,1,4,10/20/2000,0
939902305,06/20/2008,5,0,15.18,1,WKC-322634,8/11/1983,278,1000,1,1,6/9/1945,4,07/24/2001,0,29,1,2,7/9/1978,1
607436235,03/19/2008,1,0,83.32,0,LFI-647003,11/2/1998,1271,2000,5,0,09/29/1950,1,11/26/1985,0,113,1,2,5/7/1991,1
672755128,1/11/2008,4,0,85.75,0,ALM-168943,7/5/2007,246,2000,1,0,09/16/1980,2,11/18/2007,0,62,0,2,9/5/2004,1
116553609,8/2/2008,3,0,24.64,0,OXT-762131,3/2/1997,90,500,4,1,03/29/1966,1,12/11/1997,0,35,0,1,10/31/1991,1
482452786,6/11/2008,1,0,2.87,0,CTP-715445,09/24/2007,76,2000,1,0,09/22/1976,4,06/20/2002,0,36,0,1,9/10/2005,1
568415504,02/24/2008,3,0,21.25,0,QBB-007892,9/9/1998,66,500,1,1,10/3/1957,2,05/21/1993,0,47,0,1,4/8/1994,1
268437582,07/28/2008,4,1,617,0,ONS-619731,06/14/2006,617,3000,4,1,01/23/1950,2,12/27/1977,0,172,0,1,3/11/2004,1
814879708,03/19/2008,5,0,8.18,0,YUQ-234778,12/28/1987,102,3000,4,1,03/31/1946,3,04/13/1988,0,38,1,2,7/11/1983,1
460698675,08/14/2008,3,1,198,0,ACW-122909,07/25/1991,198,3000,2,0,8/11/1959,2,04/27/2004,0,38,0,1,11/9/1984,1
915688555,07/21/2008,1,0,23.32,0,YEU-454974,11/19/1993,439,1000,3,0,3/6/1957,4,04/14/1996,0,289,1,2,7/12/1986,1
521653296,10/25/2008,2,0,14.84,0,SBX-699071,3/11/1997,140,3000,1,0,11/11/1957,1,07/26/2001,0,39,0,1,10/10/1995,1
49425682,03/23/2008,3,0,44.93,0,DAG-717741,2/5/2001,110,1000,2,0,03/30/1971,2,10/31/1995,0,27,0,4,11/5/1994,1
400351901,11/18/2008,5,0,16.47,0,YCZ-465626,5/6/1999,195,2000,2,0,04/19/1973,1,04/28/2005,0,50,0,2,04/25/1996,1
628190757,06/24/2008,3,1,137,0,TZF-850343,07/20/1992,137,2000,1,0,4/6/1941,3,6/3/1976,1,9,1,2,08/29/1986,1
262687014,02/23/2008,3,1,66,0,FMO-196834,09/24/1972,66,500,1,0,09/23/1936,1,9/9/1999,0,52,1,2,9/11/1963,1
937957874,10/29/2008,5,0,5.74,0,LAL-986968,04/15/2008,134,2000,2,1,6/11/1989,2,3/11/2008,0,32,0,3,04/15/2008,1
503858118,12/11/2008,3,0,112.33,0,WYH-157391,11/17/1992,254,2000,5,1,8/11/1959,4,10/21/1988,0,176,0,1,01/27/1985,1
317126675,11/26/2008,4,1,258,0,TGZ-876455,3/6/2008,258,2000,1,0,9/12/1989,2,02/21/2008,0,22,1,3,3/6/2008,1
474395042,4/11/2008,5,0,4.86,0,UIH-246894,6/10/2006,91,1000,4,1,8/10/1974,2,06/25/2004,0,27,0,1,12/13/2004,1
912900058,02/24/2008,3,0,11.59,0,TZJ-952427,6/12/2007,52,2000,3,1,12/2/1988,2,2/6/2008,0,29,1,4,06/22/2007,1
105234853,07/23/2008,2,0,16.38,0,EQD-521525,11/17/2003,116,2000,3,0,12/10/1975,2,6/9/2001,0,29,1,5,05/14/1998,1
435676211,10/15/2008,3,0,62.76,0,UIO-080579,8/11/2002,139,1000,1,1,11/13/1977,2,10/7/2007,0,15,0,3,02/25/2002,1
885476747,10/7/2008,2,0,19.19,0,TQN-106272,12/22/2006,159,1000,1,0,10/18/1983,3,05/25/2007,0,32,1,5,02/25/2004,1
815401094,04/16/2008,5,1,43.46,0,VUK-993298,9/7/2004,296,1000,2,0,02/15/1979,2,12/28/2008,0,33,0,1,1/5/2002,1
573810221,12/6/2008,1,0,11.48,0,MQK-665532,3/1/2005,238,2000,1,0,10/28/1979,2,03/17/2006,0,43,0,3,7/1/2001,1
705908547,10/15/2008,5,0,5.34,1,ERE-748738,01/27/2005,132,1000,1,0,08/27/1969,2,10/22/2006,0,37,1,2,11/22/2003,1
303581305,03/18/2008,2,0,10.37,0,ACQ-917367,04/24/1984,139,500,1,1,9/11/1938,1,08/31/1999,0,29,1,3,12/30/1983,1
473461297,1/5/2008,3,1,314,0,DGY-125142,1/9/1997,314,3000,3,1,09/28/1952,2,09/27/1984,0,43,0,1,03/16/1989,1
967916911,06/24/2008,3,1,269,0,OBG-502411,02/16/1991,269,1000,1,1,6/8/1949,4,12/30/1996,0,105,0,1,04/25/1983,1
372934623,9/9/2008,5,0,11.55,1,UYO-498592,11/12/2002,117,1000,3,0,06/25/1975,4,07/15/2007,0,29,0,1,3/2/2002,1
379721033,11/9/2008,1,0,5.08,0,NAG-128263,03/13/1997,101,2000,1,0,05/22/1969,2,12/14/1993,0,49,1,4,7/5/1995,1
985148434,02/15/2008,5,0,6.78,0,WPX-267331,12/28/1995,93,1000,1,1,9/2/1972,4,01/24/2004,0,42,1,4,12/1/1993,1
855339631,10/15/2008,1,0,5.44,0,NIS-777472,05/31/2008,147,1000,2,1,06/30/1989,2,02/19/2008,0,25,0,4,05/31/2008,1
822496340,03/14/2008,2,0,43.01,0,OBI-781300,12/30/2005,408,1000,4,1,09/13/1985,4,07/19/2008,0,24,1,6,9/9/2005,1
270660795,6/7/2008,5,0,3.13,0,YGH-341260,10/31/1987,69,3000,1,0,06/25/1935,1,8/4/1978,1,24,1,2,9/1/1978,1
740373923,01/24/2008,2,0,10.3,0,KWO-992453,09/18/2007,111,1000,4,0,09/19/1986,4,06/15/2008,0,19,0,1,8/1/2006,1
518993473,02/21/2008,5,0,7.24,0,REY-623705,9/4/1999,188,3000,5,1,6/10/1965,2,10/1/2003,0,84,0,2,8/10/1991,1
952202280,3/10/2008,3,1,327,0,GYR-652000,02/28/2008,327,3000,2,0,7/2/1990,2,4/9/2008,0,23,1,4,02/28/2008,1
729710914,2/6/2008,3,0,51.62,1,FFR-597504,07/21/2005,150,1000,3,0,08/28/1983,3,12/8/2006,0,44,0,5,03/17/2004,1
689155764,3/2/2008,2,0,27.71,0,QEK-079566,8/11/1998,177,1000,4,1,01/17/1933,4,4/5/1999,1,14,0,1,4/1/1992,1
125077884,02/27/2008,5,0,59.51,0,CVC-018657,7/10/2003,980,3000,4,0,07/19/1968,4,05/14/2006,0,135,0,3,09/13/1997,1
630950130,03/27/2008,3,0,65.72,0,TGE-938704,12/14/2004,178,3000,4,0,7/5/1960,4,9/3/1996,0,110,1,3,12/10/1998,1
703494989,09/21/2008,2,0,33.07,0,YEL-653202,4/12/2002,390,1000,4,0,3/12/1975,3,04/24/2001,0,53,1,3,10/19/1999,1
204857548,09/16/2008,3,1,106,0,XMF-708194,06/24/1978,106,2000,4,0,12/14/1946,2,04/26/2004,0,43,1,2,10/17/1968,1
65892659,8/3/2008,1,0,9.93,0,GRC-404725,12/15/1989,253,1000,3,1,7/7/1955,3,6/10/2004,0,83,1,4,07/15/1981,1
269701132,4/5/2008,5,0,20.7,0,GCN-115207,11/8/1989,333,2000,3,1,10/3/1937,2,8/10/1974,0,156,1,2,9/1/1979,1
513038831,1/10/2008,2,0,7.27,0,VPN-009079,05/31/1998,228,3000,2,0,03/22/1949,4,08/28/1988,0,132,1,4,6/3/1990,1
151745063,7/5/2008,1,0,4.2,0,DRQ-353661,6/1/2008,96,1000,4,1,03/28/1988,2,10/15/2008,0,25,1,5,07/24/2007,1
710355629,11/21/2008,5,0,7.93,0,SMF-181892,07/18/1996,156,500,2,0,11/10/1954,2,03/31/1994,0,44,0,4,11/6/1990,1
700116198,03/25/2008,3,0,155.41,0,RQK-193076,04/19/2000,364,2000,3,1,03/30/1974,3,10/23/2003,0,54,1,3,8/4/1994,1
735909396,02/16/2008,3,0,37.8,0,JDT-573321,11/14/2007,88,1000,3,0,12/8/1979,4,12/23/2007,0,21,1,4,12/15/2004,1
909144588,9/11/2008,5,0,8.66,0,MCG-402020,7/1/2008,120,1000,4,1,09/26/1990,2,08/17/2008,0,13,0,1,7/1/2008,1
370783014,6/7/2008,2,0,15.52,0,LMW-786993,2/3/2002,256,1000,2,0,09/22/1972,4,11/1/2006,0,40,0,5,11/22/1995,1
967578448,11/22/2008,1,0,7.16,1,GWN-154874,10/26/2005,107,1000,4,1,10/4/1976,3,01/22/2008,0,31,0,2,1/6/2001,1
229577626,05/25/2008,5,0,12.51,0,SKI-427359,03/14/1993,162,1000,1,1,02/23/1948,2,02/27/2005,0,60,0,1,07/30/1987,1
845900523,04/13/2008,5,0,4.95,0,FLI-280569,11/1/1995,91,3000,3,1,01/30/1950,4,2/12/1999,1,10,0,1,9/3/1990,1
490812902,10/23/2008,2,0,18.49,0,XAP-001115,3/1/2008,160,500,5,0,03/17/1990,2,8/5/2008,0,14,0,4,3/1/2008,1
49523101,06/19/2008,5,0,4.65,0,JCO-885743,03/13/1995,64,1000,5,0,09/22/1932,2,7/6/1976,1,13,0,1,6/1/1987,1
315243369,01/14/2008,3,0,458.74,0,AIB-840855,12/28/1985,1021,3000,1,0,04/23/1947,2,05/17/1980,0,214,1,2,03/23/1976,0
822940707,10/7/2008,1,0,6.49,1,SHQ-025954,04/15/2008,128,1000,2,0,07/13/1987,2,04/18/2006,0,17,0,2,12/17/2006,1
588662123,4/6/2008,4,1,113,0,HUF-448306,4/2/2001,113,2000,1,1,06/20/1971,2,11/20/2005,0,49,1,7,03/27/1994,1
869757986,02/17/2008,2,0,18.46,0,QDH-464066,06/21/1988,190,1000,3,1,3/2/1936,1,01/25/1992,0,100,0,1,4/4/1980,1
65169222,2/4/2008,5,0,7.44,0,NCD-430427,01/29/2003,137,500,4,1,01/28/1973,2,10/30/2006,0,19,1,7,12/14/1997,1
172452889,10/6/2008,4,0,192.87,0,PZI-284799,2/12/1998,521,2000,5,0,04/16/1964,2,10/3/1996,0,89,0,1,01/22/1991,1
698527425,7/4/2008,1,0,12.28,0,ACO-408585,1/7/1993,239,2000,2,0,11/18/1958,3,12/2/1999,0,137,1,2,11/13/1987,1
841638572,9/9/2008,1,0,36.2,0,JHU-398169,10/7/2000,752,1000,5,0,2/2/1957,3,4/1/1992,0,124,1,2,09/23/1993,1
767900179,01/30/2008,5,0,52.07,0,RDK-496657,04/29/1991,1108,2000,3,0,09/13/1953,3,4/11/2004,0,137,1,3,09/28/1984,1
274463902,04/26/2008,5,0,32.25,0,HQM-963020,05/21/1990,674,1000,3,0,06/19/1963,4,1/6/2000,0,91,0,1,12/5/1985,1
889012118,07/25/2008,5,0,17.38,0,FSE-850454,09/23/1987,256,1000,3,1,5/11/1936,4,03/27/1990,0,333,0,1,01/16/1980,1
434321659,4/1/2008,1,0,15.1,0,SGQ-590485,6/3/2004,279,3000,3,1,1/1/1981,5,07/14/2008,0,20,1,5,02/14/2002,1
293620058,09/21/2008,1,0,17.64,0,NKR-890284,10/18/1973,302,2000,4,1,9/4/1936,1,4/4/1977,0,59,1,2,12/7/1961,1
83215974,12/3/2008,5,0,1.98,0,WYU-102680,02/26/1969,120,3000,3,1,10/3/1938,1,05/15/1993,0,49,0,1,10/2/1958,1
265775949,08/19/2008,3,0,32.22,1,QZV-954620,3/5/1984,80,1000,3,0,1/4/1944,1,08/20/2001,1,11,0,1,1/12/1974,1
307805228,10/20/2008,1,1,49.6,1,NYP-907453,1/5/1996,323,3000,5,1,11/21/1955,1,1/2/1993,0,129,0,2,1/4/1988,1
224506766,1/11/2008,3,0,56.91,0,RXV-216883,8/9/1994,163,3000,1,0,08/25/1970,2,06/13/2003,0,46,0,1,8/9/1992,1
589124567,7/8/2008,5,0,6.42,0,DUB-982401,12/3/2008,153,2000,5,1,05/26/1989,2,06/14/2008,0,27,1,4,12/3/2008,1
371359650,3/4/2008,3,0,52.14,0,VLK-195867,9/6/1988,146,2000,2,1,02/20/1956,1,3/8/1988,0,81,0,1,01/29/1980,1
381233444,02/24/2008,5,0,5.46,0,NFK-726645,3/4/1983,60,1000,4,1,06/20/1940,2,05/26/2002,0,29,0,1,05/16/1973,1
552220654,11/13/2008,3,0,36.27,0,VYX-339094,9/4/1981,77,1000,2,1,11/21/1929,2,08/30/1974,1,24,0,1,05/20/1971,1
236005684,02/18/2008,1,1,9.36,0,AVK-651850,11/25/1971,55,1000,1,0,10/9/1932,1,4/8/1998,1,21,1,2,08/30/1962,1
89404309,07/30/2008,3,0,266.39,0,QVS-180171,02/22/1989,686,3000,2,0,04/25/1956,4,02/29/1992,0,176,1,2,3/7/1978,1
842968757,05/17/2008,5,0,26.07,0,YYS-794995,8/1/2006,423,1000,3,1,02/20/1968,4,01/30/2006,0,150,0,1,10/29/2004,1
169066448,07/23/2008,2,0,36.76,0,JUW-159328,09/17/1986,455,2000,4,0,01/31/1956,3,7/1/1986,0,261,0,1,6/11/1978,1
768783141,10/26/2008,5,0,2.95,0,EOD-194789,04/13/2002,106,1000,3,1,6/10/1969,1,12/22/2003,0,32,0,1,04/19/1996,1
917922550,03/14/2008,2,0,14.31,0,AVO-405060,07/23/2005,154,1000,4,0,04/30/1967,4,03/14/1999,0,57,1,3,05/19/2000,1
753464953,5/4/2008,5,0,6.67,0,XAA-387235,2/1/1986,161,1000,3,0,5/12/1934,1,08/19/1974,1,23,0,1,05/20/1984,1
507641890,8/8/2008,3,0,100.84,1,SZE-669389,05/23/1989,230,1000,4,0,10/27/1940,2,08/21/1990,0,62,1,2,03/21/1988,1
1273944,1/10/2008,4,1,145,0,GZM-340240,12/2/2006,145,2000,4,0,01/28/1971,3,01/23/1996,0,46,0,2,5/1/2005,1
31052379,2/11/2008,5,0,12.92,0,TPH-955148,11/13/2007,290,3000,4,0,02/23/1988,3,7/5/2008,0,33,0,3,2/5/2007,1
805924475,4/4/2008,3,0,69.37,0,DCT-512480,06/15/2006,166,2000,5,0,05/24/1982,4,02/19/2008,0,57,0,2,01/14/2001,1
415007798,4/8/2008,2,1,35.37,1,UJL-824276,04/17/2007,114,3000,5,0,9/4/1987,3,11/24/2008,0,21,0,3,05/28/2006,1
15626117,05/29/2008,3,0,119.53,0,DFF-399134,12/18/1976,321,3000,3,0,3/4/1944,1,06/26/1994,0,47,1,2,8/2/1970,0
130867378,07/28/2008,5,0,2.27,0,JZZ-527480,06/29/2005,89,1000,1,1,1/7/1980,5,7/4/2007,0,43,0,2,10/26/2004,1
355666005,3/8/2008,5,0,6.55,0,XLC-569007,01/15/2005,122,3000,2,0,3/7/1973,4,1/12/2003,0,45,0,1,5/9/1999,1
398149945,12/8/2008,1,0,83.73,1,FJE-091482,09/17/1999,1430,3000,3,0,4/4/1965,2,10/15/1990,0,188,0,1,10/12/1993,0
897103606,10/22/2008,1,0,14.49,0,ISC-186753,03/24/1981,325,1000,3,1,11/23/1945,3,02/27/2000,1,27,0,1,10/23/1972,1
920401430,1/6/2008,1,0,5.63,0,XPL-326095,06/28/1997,108,3000,1,0,08/24/1947,2,6/10/2000,0,54,1,2,07/14/1990,1
731440683,11/16/2008,5,0,9.14,0,YSP-049337,07/15/1971,146,1000,3,0,3/6/1937,3,10/9/1995,0,78,1,2,4/11/1958,1
271350186,10/25/2008,2,0,136.73,0,OQI-168612,06/22/1985,1222,2000,4,1,11/1/1952,2,01/25/1982,0,134,0,1,09/19/1976,1
822809044,09/15/2008,5,0,2.01,0,OMZ-282925,10/15/1968,61,200,3,1,3/10/1933,3,06/15/1995,1,9,0,1,8/10/1958,1
849620043,3/11/2008,5,0,44.38,0,JGO-210513,4/1/2002,1004,3000,2,0,03/20/1966,4,11/6/2002,0,38,1,4,3/11/1995,1
453908476,08/29/2008,1,0,10.39,0,VBE-837987,07/28/1988,209,2000,3,1,05/18/1950,2,11/17/1992,0,105,1,2,3/12/1985,1
413235666,6/8/2008,5,0,10.35,0,YRK-482112,02/27/2003,134,500,5,1,03/21/1970,3,12/11/2001,0,52,0,1,10/2/1998,1
599368229,08/22/2008,4,1,621,0,UBE-620241,11/15/2002,621,2000,1,1,12/5/1969,2,11/4/1998,0,98,0,1,5/9/1999,1
972456007,01/23/2008,3,1,197,0,UVU-751923,06/23/1985,197,1000,4,0,2/11/1935,2,11/15/1986,1,19,0,1,11/15/1976,1
880226997,6/2/2008,2,0,2.31,1,FZX-095401,3/2/2008,55,1000,1,0,05/16/1984,2,06/13/2006,0,23,1,4,03/27/2004,1
201794447,04/28/2008,4,1,214,0,LJF-257650,11/9/1996,214,3000,3,1,06/15/1973,3,05/26/2005,0,48,0,1,4/2/1995,1
754324556,09/17/2008,5,0,14.94,0,LUQ-228545,7/3/2001,147,3000,1,0,03/19/1960,2,12/30/1989,0,75,0,1,02/19/1995,1
673409368,05/31/2008,5,0,20.17,1,VCU-470751,04/27/2008,321,1000,4,0,10/23/1989,2,11/25/2008,0,40,1,4,04/27/2008,1
417478239,04/16/2008,3,0,186.09,1,QHH-499068,02/16/2004,405,3000,5,1,1/1/1975,1,08/29/2007,0,27,1,5,4/9/2001,1
562203502,8/8/2008,3,0,47.32,0,MIR-092124,12/24/1985,115,1000,4,0,03/29/1949,2,10/31/2000,0,52,1,3,1/2/1980,1
92689300,05/26/2008,3,0,409.23,0,IRZ-152494,01/19/1973,1039,3000,1,0,05/29/1933,3,9/1/1978,1,47,1,2,11/1/1967,1
107851357,9/11/2008,1,0,36.16,0,MWL-816113,7/10/1996,627,3000,5,0,5/2/1960,3,1/4/2005,0,47,1,2,12/7/1991,1
953613381,10/11/2008,5,0,31.24,0,BWV-871993,3/7/2004,818,3000,5,1,03/28/1963,3,03/15/1990,0,120,0,1,6/7/1998,1
390985874,11/9/2008,1,0,60.78,0,NBJ-210147,9/4/1993,1192,2000,1,0,9/5/1931,3,10/27/1973,1,196,1,2,8/3/1984,0
123492864,03/16/2008,3,0,25.44,0,CDD-098043,01/22/2008,64,500,3,0,8/2/1989,2,09/18/2008,0,25,0,1,01/22/2008,1
915305305,12/4/2008,5,0,2.63,0,MMG-998480,10/6/2004,67,1000,1,1,12/4/1983,1,10/9/2003,0,29,1,8,05/31/2003,1
542611391,01/25/2008,5,1,12.67,0,XNL-821862,05/17/2001,88,2000,1,0,03/19/1977,3,6/7/2003,0,32,1,2,03/14/1998,1
762810207,4/3/2008,5,0,30.9,0,SBR-388599,07/31/2001,506,3000,4,1,1/5/1974,3,02/14/2000,0,78,1,3,02/27/1995,0
108975632,06/24/2008,5,0,2.5,0,HGB-538928,04/29/2008,81,1000,4,1,03/24/1989,2,01/24/2008,0,21,1,6,04/29/2008,1
712763348,04/15/2008,5,0,2.21,0,LKW-964048,05/21/1987,78,1000,1,0,1/8/1954,3,04/29/2006,0,43,1,2,07/19/1978,1
433348083,11/17/2008,2,0,20.61,0,PFL-772376,11/9/1980,145,3000,3,1,1/9/1939,3,5/10/1986,1,25,0,1,01/13/1970,1
470327096,11/26/2008,3,0,75.76,0,HOF-718233,05/17/2008,167,1000,5,0,05/24/1990,2,4/11/2008,0,24,1,6,05/17/2008,1
896412362,08/13/2008,5,0,14.66,0,SGC-170421,04/14/2003,313,1000,3,1,11/19/1974,4,01/14/2007,0,44,0,1,4/12/1997,1
736956681,7/1/2008,5,0,36.74,0,DCO-058306,12/23/1999,627,2000,2,0,12/19/1957,3,10/3/1990,0,88,0,2,1/5/1993,1
755813596,7/6/2008,1,0,14.41,1,CWB-844537,01/16/1997,271,3000,3,0,7/3/1970,4,07/26/2004,0,57,0,3,10/13/1989,1
664364698,03/30/2008,2,0,8.79,1,HDK-684860,10/25/2001,126,3000,3,1,03/26/1964,1,11/25/1986,0,47,1,2,11/8/1994,0
660859955,9/6/2008,5,0,27.96,0,AQA-178328,2/6/1987,545,1000,3,1,9/6/1962,1,01/23/1998,0,63,1,3,07/19/1984,0
764059859,10/2/2008,3,0,58.7,0,HDJ-681291,01/26/2008,153,2000,5,1,10/3/1984,4,01/24/2007,0,42,0,1,11/19/2006,1
198273488,1/6/2008,4,0,61.71,0,YAB-862959,10/7/2007,158,3000,3,1,03/15/1987,2,6/7/2008,0,24,1,3,04/22/2007,1
807089104,07/30/2008,1,0,26.62,1,HSL-874977,9/7/2004,341,1000,5,1,4/4/1972,1,08/27/2003,0,61,1,4,10/15/1999,1
611994022,04/18/2008,3,0,42.63,1,ETT-055441,01/24/2007,111,1000,3,0,12/1/1985,2,11/20/2008,0,24,1,4,5/12/2005,1
399957375,10/20/2008,3,0,47.77,0,PTK-666252,7/4/2008,129,3000,2,0,3/5/1990,2,12/30/2008,0,14,1,5,7/4/2008,1
768212892,01/18/2008,5,0,22.26,1,RHH-718931,3/7/1990,372,3000,5,1,05/25/1939,2,05/21/1977,0,124,1,3,11/6/1980,1
468240632,06/26/2008,3,0,97.43,0,IFE-330869,5/1/1995,257,1000,4,1,11/23/1968,3,06/27/2004,0,115,1,2,11/26/1988,1
561748472,8/10/2008,5,0,41.35,0,HTK-303375,10/15/1999,710,1000,2,1,2/5/1978,3,05/17/2006,0,33,0,4,8/3/1999,0
919773386,04/29/2008,1,0,31.76,0,QMM-551545,01/23/1991,533,1000,5,0,4/12/1932,1,05/24/1982,1,42,0,1,06/23/1980,1
461523015,02/14/2008,3,0,180.38,0,QNO-142263,06/13/1980,409,1000,1,0,05/28/1951,2,01/13/2001,0,74,0,1,10/10/1977,1
497928782,10/9/2008,2,0,11.67,0,HXZ-446650,06/21/1973,149,3000,2,1,5/6/1940,1,4/4/1978,0,84,0,1,05/16/1967,1
474802752,02/15/2008,1,0,3.42,0,KFP-577733,05/14/2004,71,1000,4,1,2/7/1962,2,7/7/2004,0,19,1,2,1/10/2000,1
668383750,08/13/2008,5,0,44.69,0,TFE-413428,06/21/1983,1046,3000,1,1,09/16/1938,1,12/3/1971,0,248,0,1,07/26/1977,1
38860763,9/8/2008,3,0,41.61,1,JXH-619106,10/15/1978,111,1000,1,0,04/20/1933,2,5/2/2001,1,21,1,2,09/21/1969,1
240702073,05/22/2008,4,1,189,0,ABF-605389,4/9/1986,189,1000,2,1,06/22/1952,2,04/18/1988,0,105,0,1,02/17/1981,1
644974332,06/18/2008,3,0,48.49,0,CNT-578661,7/12/1985,131,1000,1,1,8/3/1943,3,2/7/1981,1,15,1,2,08/29/1973,1
144088452,10/22/2008,3,0,59.75,0,ZTK-096137,2/11/2003,151,1000,1,1,03/14/1956,2,6/7/2001,0,38,1,2,02/17/2003,1
570849417,05/26/2008,2,1,47.69,0,ZHI-217684,09/29/2001,142,1000,4,0,7/5/1962,4,03/27/2005,0,48,1,3,06/26/1996,1
530683493,07/31/2008,5,0,45.29,0,VPJ-005987,02/14/1994,1059,1000,5,1,7/7/1967,4,07/13/1998,0,88,1,2,10/26/1993,1
623556532,6/7/2008,2,0,45.18,0,TAS-301386,01/18/2008,408,2000,4,1,01/30/1977,2,05/17/2006,0,33,0,1,9/11/2002,1
